date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-04-14 14:00:00,-0.0036087708558046883,55.0,5828000.0,0.009979047806327968,40.0,25.0,-0.0032432288993698988,-0.5700186989824729,-0.3986252851461794,1,1,0,0.0067135255710628,1.0,0.9217
2022-04-14 15:00:00,0.0009161271289443995,42.0,6265300.0,0.0021643301420823935,24.0,24.0,-0.003006344767691127,-0.6266553515362574,-0.3642095501599711,0,1,0,0.0978088264875427,1.0,0.9928
2022-04-14 16:00:00,-0.0004896154630795735,33.0,11892400.0,-0.0023474178403756207,31.0,33.0,0.0009430897731057541,-0.4181894261299206,-0.1245948998029074,0,0,1,-0.1125252943010828,0.0,0.9986
2022-04-18 10:00:00,-0.007921967593593982,42.0,0.0,0.0193882123161766,0.0,2.0,-0.004029158736051364,-0.5604090720526997,-0.2134516365805492,1,0,0,0.0009777959256347,1.0,0.1027
2022-04-18 11:00:00,0.0030051816865701575,41.0,8174800.0,-0.0033237985270639925,1.0,30.0,-0.004045458530631207,-0.6630552273810224,-0.2528782335270975,0,0,0,-0.0042331216099689,0.0,-0.3818
2022-04-18 12:00:00,0.0008988532885294553,46.0,8501400.0,-0.001482130960981598,5.0,20.0,-0.0042243653219433686,-0.7462901228432095,-0.2688905031914277,0,0,0,0.0088293151876159,1.0,-0.3612
2022-04-18 13:00:00,-0.001796092153720008,44.0,7130100.0,0.01391594755783987,19.0,56.0,-0.004292492022053618,-0.7814594189780948,-0.2432478394610504,0,0,0,0.0,0.0,0.2263
2022-04-18 14:00:00,-0.001520784152221788,51.0,7614600.0,-0.0002744878675593476,19.0,51.0,-0.0044874697277645925,-0.8001081903774754,-0.2095172886883448,0,0,0,-0.0071313198697809,0.0,-0.8779
2022-04-18 15:00:00,-0.0019522364943627135,37.0,7442100.0,-0.010342347251683037,14.0,56.0,-0.004798925022015288,-0.8231509640327666,-0.1860480498749088,0,0,0,0.0022853935387145,1.0,0.2023
2022-04-18 16:00:00,-0.0006018631312810774,54.0,12862200.0,-0.0019420983058056063,15.0,61.0,-0.004733001791777269,-0.8262396080163406,-0.1513093550867863,0,0,0,0.0296416881041463,1.0,0.7783
2022-04-19 10:00:00,0.0007312446265570482,48.0,0.0,-0.03437730863064681,3.0,19.0,-0.003374879373152395,-0.7466510693721169,-0.0573766531540501,0,0,1,-0.0028472050253113,0.0,0.296
2022-04-19 11:00:00,0.0049862522955115285,48.0,15454100.0,-0.004414154961269845,1.0,38.0,-0.0032708652211542733,-0.6829660319584754,0.0050467074076731,0,0,0,0.0006345322802412,1.0,0.3612
2022-04-19 12:00:00,-0.0012831569311225755,42.0,7453600.0,-0.009927699077560193,4.0,22.0,-0.003049956152287314,-0.623691780579648,0.0514567670292003,0,0,0,-0.0012682598086942,0.0,0.9169
