,data,hora_ajustada,text,texto_processado,sentimento
2022-02-05 15:00:00,2022-02-05,15,"Final de semana chegou, que tal aproveitar para aprender sobre o mercado vendo um bom #filme? 🎞😃

Confira algumas indicações que separamos para você 👇📽

Gostou? Compartilhe essa lista com outra pessoa que precisa ver. 

#B3 #Investimentos #Dinheiro #MercadoFinanceiro https://t.co/9oIIRv6Gbc Decidiu que é hora de começar de finalmente começar a #investir, mas o medo não deixa? 😱

Liberamos um verdadeiro AULÃO GRATUITO que vai te ensinar a dar os primeiros passos na #B3 e escolher as empresas CERTAS para #LUCRAR com #ações.

💻 Assista aqui: https://t.co/kcOeMsdxs8. https://t.co/ZXcs43XOTC",final semana chegou tal aproveitar aprender sobre mercado vendo bom filme 🎞😃 confira algumas indicações separamos 👇📽 gostou compartilhe lista outra pessoa precisa ver investimentos dinheiro mercadofinanceiro decidiu hora começar finalmente começar investir medo deixa liberamos verdadeiro aulão gratuito vai ensinar dar primeiros passos escolher empresas certas lucrar ações assista aqui,0.0
2022-02-05 16:00:00,2022-02-05,16,"Nosso papel é ceder espaço a diferentes pontos de vista, de forma que você consiga formar seus próprios conceitos e opiniões. 
Conte conosco para seguir nesta missão! Ressaltamos que apoiamos e discutimos ideias, não pessoas. Assim sendo, nossa atuação direta relacionada à política limita-se a permitir que você, eleitor, nos diga os seus motivos para votar em determinado candidato, como fazemos desde as eleições de 2014 e faremos nas próximas. Entretanto, o Terraço Econômico, enquanto entidade e empresa, não apoia e nem participa de quaisquer campanhas partidárias de seus integrantes ou ex-integrantes. Dito isso, sobre a citação no Estadão em 04/02/2022, esclarecemos que desejamos sucesso a todos os integrantes e ex-integrantes do Terraço Econômico em suas empreitadas pessoais, profissionais, públicas e/ou privadas. Quem nos acompanha já sabe, mas é sempre bom relembrar: o Terraço Econômico apoia ideias, não pessoas; além disso, é um negócio de produção de conteúdo, e não uma organização política/partidária, e nem pretende ser. É necessário deixar isto claro. Ao longo destes anos ampliamos nossa atuação: começamos com textos, e atualmente, trabalhamos também com conteúdos em vídeo e áudio. Como gostamos de dizer em nosso podcast, “é só pesquisar por aí que você certamente vai nos encontrar”. O Terraço Econômico foi criado por um grupo de amigos em uma mesa de bar em 2014. Desde sua origem, a ideia é a mesma: discutir economia e aspectos afins, como política, de maneira descomplicada. Comunicado aos que acompanham o Terraço Econômico: sobre quem somos, o que fazemos e a recente citação no Estadão em 04/02/2022 📚📚📚 
Quer uma dica para sua próxima #leitura: 

📖 A psicologia financeira

O #livro traz casos de sucessos e fracassos que mostram a importância do fator psicológico nas #finanças, compartilhando aprendizados para cuidar melhor do seu #dinheiro. 

+ em https://t.co/0W7Ea0pNdo Bora aprender mais um termo do #mercadofinanceiro?

💵 #Dólar Flutuante
Modalidade de câmbio aplicado ao dólar durante a sua conversão para moedas locais. Pela política de câmbio flutuante, as cotações devem variar conforme a lei da oferta e demanda.

Conhecia? Conta pra gente.",papel ceder espaço diferentes pontos vista forma consiga formar próprios conceitos opiniões conte conosco seguir nesta missão ressaltamos apoiamos discutimos ideias pessoas assim sendo atuação direta relacionada política limita-se permitir eleitor diga motivos votar determinado candidato fazemos desde eleições faremos próximas entretanto terraço econômico enquanto entidade empresa apoia participa quaisquer campanhas partidárias integrantes ex-integrantes dito sobre citação estadão esclarecemos desejamos sucesso todos integrantes ex-integrantes terraço econômico empreitadas pessoais profissionais públicas e/ou privadas acompanha sabe sempre bom relembrar terraço econômico apoia ideias pessoas além disso negócio produção conteúdo organização política/partidária pretende ser necessário deixar claro longo destes anos ampliamos atuação começamos textos atualmente trabalhamos conteúdos vídeo áudio gostamos dizer podcast pesquisar aí certamente vai encontrar terraço econômico criado grupo amigos mesa bar desde origem ideia mesma discutir economia aspectos afins política maneira descomplicada comunicado acompanham terraço econômico sobre fazemos recente citação estadão 📚📚📚 quer dica próxima leitura psicologia financeira livro traz casos sucessos fracassos mostram importância fator psicológico finanças compartilhando aprendizados cuidar melhor dinheiro bora aprender termo mercadofinanceiro dólar flutuante modalidade câmbio aplicado dólar durante conversão moedas locais política câmbio flutuante cotações devem variar conforme lei oferta demanda conhecia conta pra gente,0.9861
2022-02-06 11:00:00,2022-02-06,11,"Companhias que divulgam balanço nesta semana e notícias corporativas - Finance News 
https://t.co/ys0XRpX19x
#ITUB4 #BBDC4 #BBSE3 #ações Petróleo cada vez mais perto de US$ 100: os possíveis desfechos dos eventos que fazem a commodity disparar - InfoMoney https://t.co/S9y6QMwst5 Ata do Copom, IPCA, venda da Oi móvel e prévias de Petrobras e Vale: o que acompanhar na semana - InfoMoney https://t.co/yH8PCW9ld4",companhias divulgam balanço nesta semana notícias corporativas finance news itub bbdc bbse ações petróleo cada vez perto us possíveis desfechos eventos fazem commodity disparar infomoney ata copom ipca venda oi móvel prévias petrobras vale acompanhar semana infomoney,0.0
2022-02-06 12:00:00,2022-02-06,12,"@mmosna Esse é o desafio do investidor. Saber quem é bom e quem é ruim. Minha recomendação é começar pelo track record. @rodrigofm Exato. Do nada um banco vira varejo. Um varejo vira banco. Etc. Poucos entendem isso… Existe análise de ações gratuita. 

Existe análise de ações de qualidade. 

Não existe os dois juntos…

Quando um serviço é grátis, você é a mercadoria… @kamurs Infelizmente, desmanda não cai do céu. 

Demanda aumenta quando existe empregabilidade. Com menos emprego, e sem espaço para política fiscal, eu não vejo como possível a demanda crescer. ARTE. Lorenzato vendia quadros por meio salário mínimo. Agora, seu múltiplo é outro https://t.co/PKh22eP8m1 https://t.co/n6PDFwJava FILANTROPIA. Só a indignação não basta.  Meu convite à empatia e à ação https://t.co/FRnyuAQRDq https://t.co/A6ktnLJ82Y",mmosna desafio investidor saber bom ruim recomendação começar track record rodrigofm exato nada banco vira varejo varejo vira banco etc poucos entendem isso… existe análise ações gratuita existe análise ações qualidade existe dois juntos… serviço grátis mercadoria… kamurs infelizmente desmanda cai céu demanda aumenta existe empregabilidade menos emprego espaço política fiscal vejo possível demanda crescer arte lorenzato vendia quadros meio salário mínimo agora múltiplo outro filantropia indignação basta convite empatia ação,-0.7351
2022-02-06 13:00:00,2022-02-06,13,"3 dicas para quem quer começar a #investir:

📈Defina seus objetivos antes de tudo.
📈Entenda os tipos de #investimentos disponíveis e avalie os melhores para você.
📈Escolha uma boa corretora de valores (é mais barato do que investir pelo banco).

Tudo ok? Agora é só começar. 😃",dicas quer começar investir 📈defina objetivos antes tudo 📈entenda tipos investimentos disponíveis avalie melhores 📈escolha boa corretora valores barato investir banco tudo ok agora começar,0.5719
2022-02-06 15:00:00,2022-02-06,15,"RT @bkaellner: The average investor would have been better off buying homes over the last 20 years than investing in the stock market, even… Conhece ETFs?
Confira vantagens desse #investimento:  

✅São negociados na #B3 e você pode aplicar com pouco capital.
✅ Composto por uma cesta de #ações idêntica ao índice de referência. Isso protege de potenciais perdas vindas de uma única ação.

+ em https://t.co/gOkCocqfvW",rt bkaellner the average investor would have been better off buying homes over the last years than investing in the stock market even… conhece etfs confira vantagens desse investimento ✅são negociados pode aplicar pouco capital composto cesta ações idêntica índice referência protege potenciais perdas vindas única ação,0.2732
2022-02-06 16:00:00,2022-02-06,16,"Mapa Animado: As Principais Pesquisas de 2021 em cada estado dos EUA 

 https://t.co/RZZDa4ST0d Assista ao estudo do Ibovespa e de várias ações  - Finance News 
https://t.co/qWVogxGZl3
#Ibovespa #PETR4 #PRIO3 #LWSA3 #ASAI3 #SUZB3 #VALE3 Representante do MPF no Cade dá parecer contrário à compra da Oi Móvel por consórcio, diz jornal - Finance News 
https://t.co/qiUOvcAS9b
#Oi #OIBR3 Eventos que podem impactar a Bolsa nesta semana - Finance News 
https://t.co/DGIxyHXdXi
#ações #Ibovespa Os planos da Origem Energia, a ‘mini Eneva’ que comprou o Polo de Alagoas https://t.co/Clx8ccUTPy https://t.co/LAsrBkHODK #Investir no exterior tem se tornado desejo de muitos investidores.
Entre os motivos, está a preservação do poder aquisitivo e o fato deste #investimento atrelar-se ao #dólar.

Mas, será que fora do Brasil há mesmo boas opções?

👉As respostas estão aqui: https://t.co/iYHVypxisX https://t.co/jznugpi8yG A #declaraçãodeIR está chegando e o leão já estão de olho em você. 🦁

Baixe o novo e-book e aprenda:

🎯Principais regras para fugir da malha fina
🎯Fazer o cálculo correto e não pagar #impostoderenda a mais!
😃Tudo isso 100% GRÁTIS

Baixe logo o seu: https://t.co/zDSc4YwHSO Final de semana terminando, que tal aproveitar para aprender sobre o mercado vendo um bom #filme? 🎞😃

Confira algumas indicações que separamos para você 👇📽

Gostou? Compartilhe essa lista com outra pessoa que precisa ver. 

#B3 #Investimentos #Dinheiro #MercadoFinanceiro https://t.co/R1fQdIL3Mp @leadlagreport Few Juventude 🇧🇷🚀 https://t.co/VdArS89ZWC Decidiu que é hora de começar de finalmente começar a #investir, mas o medo não deixa? 😱

Liberamos um verdadeiro AULÃO GRATUITO que vai te ensinar a dar os primeiros passos na #B3 e escolher as empresas CERTAS para #LUCRAR com #ações.

💻 Assista aqui: https://t.co/kcOeMsdxs8. https://t.co/PF66Dbp7vg",mapa animado principais pesquisas cada estado eua assista estudo ibovespa várias ações finance news ibovespa petr prio lwsa asai suzb vale representante mpf cade dá parecer contrário compra oi móvel consórcio diz jornal finance news oi oibr eventos podem impactar bolsa nesta semana finance news ações ibovespa planos origem energia mini eneva comprou polo alagoas investir exterior tornado desejo muitos investidores motivos preservação poder aquisitivo fato deste investimento atrelar-se dólar brasil boas opções 👉as respostas aqui declaraçãodeir chegando leão olho baixe novo e-book aprenda 🎯principais regras fugir malha fina 🎯fazer cálculo correto pagar impostoderenda 😃tudo grátis baixe logo final semana terminando tal aproveitar aprender sobre mercado vendo bom filme 🎞😃 confira algumas indicações separamos 👇📽 gostou compartilhe lista outra pessoa precisa ver investimentos dinheiro mercadofinanceiro leadlagreport few juventude 🇧🇷🚀 decidiu hora começar finalmente começar investir medo deixa liberamos verdadeiro aulão gratuito vai ensinar dar primeiros passos escolher empresas certas lucrar ações assista aqui,0.7906
2022-02-07 10:00:00,2022-02-07,10,"Rápidas: Oi, Vale, BB Seguridade, MDias, Hapvida, Intermédica, JBS  - Finance News 
https://t.co/QejgB4nNfd
#OIBR3 #BBSE3 #VALE3 #ações",rápidas oi vale bb seguridade mdias hapvida intermédica jbs finance news oibr bbse vale ações,0.0
2022-02-07 11:00:00,2022-02-07,11,"Dividendos por vir de BBSE3

A empresa pagará R$0,92 por cota dia 23/02/2022.

Quem comprar até o dia 10/02 receberá os proventos.",dividendos vir bbse empresa pagará cota dia comprar dia receberá proventos,0.0
2022-02-07 13:00:00,2022-02-07,13,"Atualização das 13h30: Vale, Ibovespa, dólar, Porto Seguro e outros destaques - Finance News 
https://t.co/KP0prLHs1a
#PSSA3 #IBOVESPA #VALE Preços da Petrobras (PETR3;PETR4) estão 12% defasados, diz Abicom - InfoMoney https://t.co/gilMfyb0Pz",atualização vale ibovespa dólar porto seguro outros destaques finance news pssa ibovespa vale preços petrobras petr petr defasados diz abicom infomoney,0.4404
2022-02-07 14:00:00,2022-02-07,14,"A marca mais valiosa do mundo:

2021: Amazon
2020: Amazon
2019: Amazon
2018: Google
2017: Google
2016: Google
2015: Apple
2014: Google
2013: Apple
2012: Apple
2011: Apple
2010: Google
2009: Google
2008: Google
2007: Google
2006: Microsoft",marca valiosa mundo amazon amazon amazon google google google apple google apple apple apple google google google google microsoft,0.0
2022-02-07 15:00:00,2022-02-07,15,"Regra número 1: Nunca perder dinheiro.

Regra número 2: Nunca esquecer da regra número 1.

— Buffett",regra número nunca perder dinheiro regra número nunca esquecer regra número buffett,-0.2023
2022-02-07 16:00:00,2022-02-07,16,"RT @viniciusmromano: Aberta a temporada de balanços do 4T21! Semana já começa intensa com os resultados de #BBSE3, e ainda hoje teremos #PS… Jean Klaumann assume como CEO da Neogrid em março - Finance News 
https://t.co/GPY4qxTliQ
#NGRD3 Anatel emite esclarecimento sobre ‘caso Oi’ - Finance News 
https://t.co/KnxtrELwD6
#Oi #OIBR3 #Anatel Porto Seguro (PSSA3) lucra R$ 532,8 milhões no 4T21 – Money Times https://t.co/JcQ1LzRrPL Seis lições do Walmart, Nike e Diageo sobre o novo playbook do varejo https://t.co/kHkRbj6m1f https://t.co/I1gOETaLEZ Porto Seguro reporta aumento no lucro líquido do 4T21 - Finance News 
https://t.co/ebF4OdZuXF
#PSSA3 WEALTH JOURNAL. Os Zarzur entram na Oikos, e querem juntar a velha e a nova economia https://t.co/3Df6OAxcDF https://t.co/efQHYYOqhL Ibovespa fecha em baixa de -0,22%; dólar cai a R$ 5,25 - Finance News 
https://t.co/7skeBmSxrj
#Ibovespa #dólar Olá, investidores!

Chegou seu resumo com as empresas que distribuem dividendos essa semana. Veja abaixo! 🗓💲 👇

#B3 #Investimentos #MercadoFinanceiro #Dividendo #JCP #RendimentoTributado #Ações #CIEL3 #RENT3 https://t.co/r7BWruGlWh RT @mycapinvest: ⚠️ Fechamento da Bolsa ⚠️

#IBOV fechou em queda de -0,22% cotado em 111.996 pontos.

🟢 Maiores altas

BBSE3 (+5,74%)
JBSS… Dólar desce às mínimas em quase cinco meses na véspera de ata do Copom – Money Times https://t.co/WONwpXA1cr O que são dividendos?
Como ganhar dividendos?
Como analisar empresas de dividendos?

Bom, para aprender tudo isso, estou disponibilizando um minicurso totalmente gratuito sobre dividendos para você!

https://t.co/BCnr6idPuK Conhece ETFs?
Confira vantagens desse #investimento:  

✅São negociados na #B3 e você pode aplicar com pouco capital.
✅ Composto por uma cesta de #ações idêntica ao índice de referência. Isso protege de potenciais perdas vindas de uma única ação.

+ em https://t.co/gOkCocqfvW A menos que você compre uma ação exatamente no fundo (o que é quase impossível), você cairá em algum momento depois de fazer todos os investimentos. Seu sucesso depende de quão desapaixonado você é em relação às flutuações dos preços das ações de curto prazo.

Joel Greenblatt Mercado de commodities vive ‘crise de moléculas,’ diz veterano da Goldman https://t.co/GlhoY0ubth https://t.co/6fw1NSXfIb Via: @sunonoticias https://t.co/YZI7pcgRyf Gol e American Airlines assinam acordo de investimento definitivo - Finance News 
https://t.co/NdVk8MGcrc
#GOLL4 Quando você vai comprar fundo imobiliário. Você costuma comprar… Bora aprender mais um termo do #mercadofinanceiro?

💵 #Dólar Flutuante
Modalidade de câmbio aplicado ao dólar durante a sua conversão para moedas locais. Pela política de câmbio flutuante, as cotações devem variar conforme a lei da oferta e demanda.

Conhecia? Conta pra gente. Vibra e Prisma celebram acordo de Investimentos para constituição de FII - Finance News 
https://t.co/l6qtS0MBLe
#VBBR3 👇👇👇 https://t.co/Ymey0jItTe Hapvida e GNDI estimam sinergias operacionais de R$ 1,38 bi de Ebitda adicional no período de 2022 a 2024 - Finance News 
https://t.co/iSzqfGYo31
#HAPV3 #GNDI3 Os 4 pilares de investimento de Warren Buffett:

1. Entenda o negócio;
2. Verifique se há uma vantagem competitiva durável;
3. A gerência tem integridade e talento;
4. Garanta uma margem de segurança. M&amp;A. Nova Hapvida Intermédica estima sinergias de R$ 1,38 bilhão até 2024 https://t.co/JPCDNSgWZ2 #HAPV3 https://t.co/YM1asidW1t Mercados nesta segunda, minério, petróleo e notícias corporativas - Finance News 
https://t.co/CyefB4ot5d
#petróleo #minério #Bolsas #mercados #ações As principais vítimas

Pessoas de 18 a 39 anos. Jovens até os 40 anos estão duas vezes mais propensos a perder dinheiro nos estelionatos de redes sociais.

Fonte: @thenews_br Mais de 25% das fraudes acontecem em redes sociais.

Um estudo norte-americano constatou que mais de 95 mil pessoas tiveram um prejuízo de US$770mi.

Os principais esquemas:

- 37% investimentos
- 24% romance
- 14% compras https://t.co/zXoX0nKVp0 BB Seguridade anuncia dividendo de R$ 1,8 bi; lucro atinge R$ 1,2 bi no 4T21 - Finance News 
https://t.co/MI0WSddge5
#BBSE3 #dividendo","rt viniciusmromano aberta temporada balanços semana começa intensa resultados bbse ainda hoje ps… jean klaumann assume ceo neogrid março finance news ngrd anatel emite esclarecimento sobre caso oi finance news oi oibr anatel porto seguro pssa lucra milhões money times seis lições walmart nike diageo sobre novo playbook varejo porto seguro reporta aumento lucro líquido finance news pssa wealth journal zarzur entram oikos querem juntar velha nova economia ibovespa fecha baixa -, dólar cai finance news ibovespa dólar olá investidores chegou resumo empresas distribuem dividendos semana veja abaixo 🗓💲 investimentos mercadofinanceiro dividendo jcp rendimentotributado ações ciel rent rt mycapinvest ⚠️ fechamento bolsa ⚠️ ibov fechou queda -, cotado pontos maiores altas bbse jbss… dólar desce mínimas quase cinco meses véspera ata copom money times dividendos ganhar dividendos analisar empresas dividendos bom aprender tudo disponibilizando minicurso totalmente gratuito sobre dividendos conhece etfs confira vantagens desse investimento ✅são negociados pode aplicar pouco capital composto cesta ações idêntica índice referência protege potenciais perdas vindas única ação menos compre ação exatamente fundo quase impossível cairá algum momento fazer todos investimentos sucesso depende quão desapaixonado relação flutuações preços ações curto prazo joel greenblatt mercado commodities vive crise moléculas diz veterano goldman via sunonoticias gol american airlines assinam acordo investimento definitivo finance news goll vai comprar fundo imobiliário costuma comprar… bora aprender termo mercadofinanceiro dólar flutuante modalidade câmbio aplicado dólar durante conversão moedas locais política câmbio flutuante cotações devem variar conforme lei oferta demanda conhecia conta pra gente vibra prisma celebram acordo investimentos constituição fii finance news vbbr 👇👇👇 hapvida gndi estimam sinergias operacionais bi ebitda adicional período finance news hapv gndi pilares investimento warren buffett entenda negócio verifique vantagem competitiva durável gerência integridade talento garanta margem segurança amp nova hapvida intermédica estima sinergias bilhão hapv mercados nesta segunda minério petróleo notícias corporativas finance news petróleo minério bolsas mercados ações principais vítimas pessoas anos jovens anos duas vezes propensos perder dinheiro estelionatos redes sociais fonte thenews_br fraudes acontecem redes sociais estudo norte-americano constatou mil pessoas prejuízo us mi principais esquemas investimentos romance compras bb seguridade anuncia dividendo bi lucro atinge bi finance news bbse dividendo",0.9847
