date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2020-08-10 10:00:00,-0.006745139963020064,51.0,0.0,0.013484261732513492,0.0,8.0,0.0018415202932402508,0.2073715943973937,-0.1663882980106626,0,0,0,-0.0008775979359458,0.0
2020-08-10 11:00:00,0.004874565873532077,62.0,4043200.0,-0.0049892868546294045,2.0,20.0,0.0016743408518444802,0.1871210177802318,-0.1493110997022596,0,0,0,-0.0043917601870592,0.0
2020-08-10 12:00:00,0.0042399748982890895,90.0,3890900.0,0.005253042034264466,4.0,7.0,0.0016170340692649443,0.1611455097403684,-0.1402292861936984,1,0,0,0.0039700111285843,1.0
2020-08-10 13:00:00,-0.0010877608399592065,58.0,1918000.0,0.0035629817414630782,33.0,27.0,-0.0006711633450581234,0.1461374115139797,-0.1241899075360696,0,0,0,0.0158172498563831,1.0
2020-08-10 14:00:00,0.007567347305183603,58.0,10996700.0,-0.0023668277898484247,30.0,29.0,-0.00014521414186963177,0.1614315437975406,-0.087116620202007,0,0,1,0.0069204083738871,1.0
2020-08-10 15:00:00,-0.0007327691590223173,51.0,12326000.0,-0.0028470401479901986,17.0,16.0,0.0006535602756962966,0.1843379709494748,-0.0513681544400582,0,0,1,0.0055841562256127,1.0
2020-08-10 16:00:00,0.001466525593961654,55.0,9814200.0,0.00023797612469578233,22.0,26.0,0.0005987044756989857,0.2105541877142869,-0.0201215501401969,0,0,0,0.0115335523077126,1.0
2020-08-11 10:00:00,-0.0015376100411103044,50.0,0.0,0.009752612713685105,0.0,7.0,0.0012329567333122515,0.2502329788164203,0.0156457927695491,0,0,0,-0.0033783751129669,0.0
2020-08-11 11:00:00,-0.007791592451345752,69.0,6497000.0,-0.002355766478705723,9.0,8.0,0.0005976094165709434,0.2720869325886461,0.0299997972334199,0,0,0,-0.0046610427361659,0.0
2020-08-11 12:00:00,0.0021618509821501597,69.0,4152700.0,-0.00047217576828528784,14.0,17.0,0.000524856577588606,0.2773332928939567,0.0281969260309844,0,0,0,-0.0046828697923961,0.0
2020-08-11 13:00:00,-0.004812153606657987,68.0,5426500.0,-0.004961088827921012,26.0,41.0,0.00016279845945788018,0.2695082183143,0.0162974811610622,0,0,0,0.0064158054432534,1.0
2020-08-11 14:00:00,-0.0035014762190523907,79.0,6697400.0,-0.005935422752604835,25.0,26.0,0.0005968420204378599,0.2722720768383659,0.0152490717481025,0,0,1,-0.0025499945405897,0.0
2020-08-11 15:00:00,0.0032163548020280874,64.0,10990700.0,-0.0011941542473379307,37.0,33.0,0.0002530536272522532,0.2665482430338528,0.0076201903548714,0,0,0,-0.0140604999301502,0.0
2020-08-11 16:00:00,0.0032616258714532886,62.0,11254600.0,-0.0076518339827683635,24.0,16.0,-0.00019877951816127393,0.2327013908055164,-0.0209813294987719,0,0,0,0.0125324513040856,1.0
2020-08-12 10:00:00,0.010140881741357077,63.0,0.0,0.021686783756118322,5.0,7.0,0.000578378899011911,0.2266653102036677,-0.0216139280804964,0,0,0,0.0051215932702424,1.0
2020-08-12 11:00:00,0.00043894202242067415,71.0,10370900.0,0.006132035664539126,3.0,12.0,0.0007586843597808812,0.2289256711337266,-0.01548285372035,0,0,0,-0.0148619314420317,0.0
2020-08-12 12:00:00,0.0005483060602418099,61.0,9169100.0,-0.009142039171200267,3.0,14.0,0.00012635440136987697,0.2001676634295677,-0.0353926891396071,0,0,0,0.0043102789151987,1.0
2020-08-12 13:00:00,-0.0003105452093719041,69.0,12481100.0,0.0023657079024876904,34.0,19.0,0.0011009217060484744,0.1833324340934652,-0.0417823347805677,0,0,0,-0.0017166956861992,0.0
2020-08-12 14:00:00,0.002046662475400307,69.0,5115700.0,0.00424829619337852,35.0,29.0,0.0010997144489111044,0.1648623770199471,-0.0482019134832686,0,0,0,0.0004299324498464,1.0
2020-08-12 15:00:00,-0.005671522982316213,47.0,5348300.0,0.0037602785024906105,19.0,24.0,0.0010985064055453186,0.1493105001122394,-0.051003032312781,0,0,0,0.0030081518456035,1.0
2020-08-12 16:00:00,-0.0010454315846623041,59.0,10130900.0,-0.0030437194147641122,22.0,22.0,0.0011512643870992267,0.1410084582461692,-0.047444059343081,0,0,0,0.0081405541052042,1.0
2020-08-13 10:00:00,-0.014724547688880207,69.0,0.0,0.0023484844955588002,3.0,5.0,0.0015272668705577086,0.1480538132531741,-0.0323189634688609,0,0,0,-0.008074820591291,0.0
2020-08-13 11:00:00,0.0003540848058434243,65.0,4509600.0,-0.007263387326017057,3.0,21.0,0.0012020094584987984,0.1367297175845152,-0.0349144473100158,0,0,0,-0.0034275888253231,0.0
2020-08-13 12:00:00,0.002607841947723788,66.0,4447300.0,-0.0014160387091395332,1.0,17.0,0.0008959449475076653,0.1199176291429502,-0.0413812286012647,0,0,0,-0.0030094451476962,0.0
2020-08-13 13:00:00,-0.003753019544883829,63.0,3246500.0,-0.002127160237926695,20.0,15.0,0.0007161136760245324,0.0997951610714977,-0.0492029573381737,1,0,0,-0.0034497594594087,0.0
2020-08-13 14:00:00,0.00014921725854999401,84.0,4621200.0,0.0007105347804245987,29.0,27.0,0.0006082618936351647,0.0765106675452713,-0.0579899606915201,1,0,0,-0.0099524640203572,0.0
2020-08-13 15:00:00,0.002069791605354254,67.0,9078100.0,0.0009467672314165121,13.0,32.0,0.00037546098450036425,0.0390482203137274,-0.0763619263384512,1,0,0,-0.0048076357971004,0.0
2020-08-13 16:00:00,-0.0011722841573498233,55.0,7367900.0,0.00047293585553753736,29.0,22.0,1.787287110288638e-05,0.0004774808436067,-0.0919461326468575,1,0,0,0.0079051515835348,1.0
2020-08-14 10:00:00,0.0004284409838313241,40.0,0.0,-0.0018908491717797293,3.0,7.0,-0.000303826560695164,-0.0153882021556412,-0.0862494525168844,1,0,1,-0.00348583533972,0.0
2020-08-14 11:00:00,0.0034636202223494728,52.0,7110400.0,-0.0023679487379837383,3.0,8.0,-0.0007329802731098622,-0.0340249767423621,-0.0839089816828842,1,0,0,0.0013117087099276,1.0
2020-08-14 12:00:00,-3.707661754703828e-05,58.0,4023100.0,-0.00023741125034149047,5.0,23.0,-0.0009124254878706273,-0.0458456242753158,-0.0765837033726703,1,0,0,-0.0082969666909459,0.0
2020-08-14 13:00:00,0.0034702876969028296,66.0,3835000.0,-0.004273511627264748,32.0,36.0,-0.0017369837698992807,-0.0697410958652682,-0.0803833399700982,1,0,0,-0.0013209502644756,0.0
2020-08-14 14:00:00,0.004050188188068127,65.0,3918100.0,-0.004053366106622769,26.0,33.0,-0.0016503131545723138,-0.0900609138826169,-0.0805625263899575,1,0,0,-0.0048501150296043,0.0
2020-08-14 15:00:00,-0.00040524702678323976,65.0,7370800.0,0.007182169829370588,33.0,26.0,-0.0016530411901933828,-0.1137296414868451,-0.0833850031953486,1,0,0,0.0031014486384894,1.0
