date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdsignal,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2022-02-18 15:00:00,5.135600090026856,46.0,6724400.0,91.23999786376952,13.0,32.0,32.76749984423319,-0.07777084178661653,-0.03581386922670541,-0.04195697255991112,0,0,0,0.01707830262147292,1.0
2022-02-21 10:00:00,5.101600170135498,52.0,6278300.0,91.5474977493286,0.0,14.0,32.803333044052124,-0.01975339337923998,-0.032601774057212325,0.012848380677972344,0,0,1,0.009595193687116144,1.0
2022-02-21 11:00:00,5.087900161743164,46.0,8969700.0,91.8549976348877,3.0,33.0,32.87333297729492,0.05145402354560957,-0.015790614536647946,0.06724463808225752,0,0,1,0.002376056887596567,1.0
2022-02-21 12:00:00,5.075900077819824,58.0,9659200.0,92.16249752044678,5.0,47.0,32.93833303451538,0.11303885212020504,0.009975278794722653,0.10306357332548238,0,0,0,-0.0029629177517360716,0.0
2022-02-21 13:00:00,5.090199947357178,57.0,2890800.0,92.46999740600586,18.0,39.0,32.99874973297119,0.152023795636282,0.03838498216303452,0.11363881347324747,0,0,0,-0.00029724029054722934,0.0
2022-02-21 14:00:00,5.095900058746338,36.0,3430400.0,92.77749729156494,14.0,41.0,33.049999713897705,0.18003719868449508,0.06671542546732664,0.11332177321716844,0,0,0,0.006539869937418175,1.0
2022-02-21 15:00:00,5.0954999923706055,29.0,7570600.0,93.08499717712402,12.0,33.0,33.107499758402504,0.2174832705454861,0.09686899448295853,0.12061427606252757,0,0,1,-0.0008859651138843905,0.0
2022-02-21 16:00:00,5.104800224304199,44.0,3720300.0,93.39249706268312,14.0,39.0,33.12874984741211,0.24194985419015325,0.12588516642439748,0.11606468776575576,0,0,0,0.016848940702716142,1.0
2022-02-22 10:00:00,5.056399822235107,67.0,0.0,93.6999969482422,0.0,18.0,33.163749853769936,0.30383162781009787,0.16147445870153757,0.1423571691085603,0,0,1,-0.015116291706338436,0.0
2022-02-22 11:00:00,5.051000118255615,61.0,15242100.0,93.25,4.0,18.0,33.1883331934611,0.3073705121886263,0.1906536693989553,0.11671684278967101,0,0,0,-0.012396752373123321,0.0
