date,target_value,target_class
2022-03-11 14:00:00,0.0,0.0
2022-03-11 15:00:00,-0.0189573288349432,0.0
2022-03-11 16:00:00,-0.0374396078233085,0.0
2022-03-14 10:00:00,0.0084693341348824,1.0
2022-03-14 11:00:00,-0.0102644421583947,0.0
2022-03-14 12:00:00,-0.0006285499043208,0.0
2022-03-14 13:00:00,0.0003144726138917,1.0
2022-03-14 14:00:00,-0.0015718087991191,0.0
2022-03-14 15:00:00,0.0034634952631873,1.0
2022-03-14 16:00:00,-0.0376529881186008,0.0
2022-03-15 10:00:00,0.0019562916789412,1.0
2022-03-15 11:00:00,0.0117149565803529,1.0
2022-03-15 12:00:00,0.0077195165628902,1.0
2022-03-15 13:00:00,-0.0035110312996946,0.0
2022-03-15 14:00:00,-0.0028827724076658,0.0
2022-03-15 15:00:00,-0.0006424205253512,0.0
2022-03-15 16:00:00,0.0057859306218044,1.0
2022-03-16 10:00:00,-0.0070310391264306,0.0
2022-03-16 11:00:00,-0.0051496571929082,0.0
2022-03-16 12:00:00,-0.0029116840191582,0.0
2022-03-16 13:00:00,-0.0019467704911254,0.0
2022-03-16 14:00:00,-0.0035760926376157,0.0
2022-03-16 15:00:00,0.0048939517258455,1.0
2022-03-16 16:00:00,-0.0259740018466603,0.0
2022-03-17 10:00:00,0.0040000279744465,1.0
2022-03-17 11:00:00,0.0006639624786792,1.0
2022-03-17 12:00:00,0.004313240568939,1.0
2022-03-17 13:00:00,0.0062767962945389,1.0
2022-03-17 14:00:00,-0.015101743214009,0.0
2022-03-17 15:00:00,-0.0016666412353515,0.0
2022-03-17 16:00:00,0.0173622216083042,1.0
2022-03-18 10:00:00,0.0075484560147054,1.0
2022-03-18 11:00:00,-0.0094462836586449,0.0
2022-03-18 12:00:00,0.0032884045370438,1.0
2022-03-18 13:00:00,0.002949857486487,1.0
2022-03-18 14:00:00,0.0016339619750733,1.0
2022-03-18 15:00:00,0.0,0.0
2022-03-18 16:00:00,0.0238172773677616,1.0
2022-03-21 10:00:00,0.0019120897034961,1.0
2022-03-21 11:00:00,0.0012722330629537,1.0
2022-03-21 12:00:00,0.008259219589028,1.0
2022-03-21 13:00:00,-0.0031506106550359,0.0
2022-03-21 14:00:00,0.0088495793946541,1.0
2022-03-21 15:00:00,-0.0068922090485168,0.0
2022-03-21 16:00:00,-0.0003154646259039,0.0
2022-03-22 10:00:00,-0.0034711457399108,0.0
2022-03-22 11:00:00,-0.0037998999215739,0.0
2022-03-22 12:00:00,0.0031786517603265,1.0
2022-03-22 13:00:00,0.0025348518713503,1.0
2022-03-22 14:00:00,-0.0015802540463041,0.0
2022-03-22 15:00:00,-0.001266252463885,0.0
2022-03-22 16:00:00,0.0139461345387534,1.0
2022-03-23 10:00:00,0.0040637437229358,1.0
2022-03-23 11:00:00,0.0077833128366586,1.0
2022-03-23 12:00:00,0.0015446165804873,1.0
2022-03-23 13:00:00,-0.0064774551614198,0.0
2022-03-23 14:00:00,-0.0034151075280405,0.0
2022-03-23 15:00:00,-0.0031152174104217,0.0
2022-03-23 16:00:00,0.0046875476837158,1.0
2022-03-24 10:00:00,0.003110372297824,1.0
2022-03-24 11:00:00,0.0034108716388081,1.0
2022-03-24 12:00:00,0.0037082487522073,1.0
2022-03-24 13:00:00,-0.0033867183467327,0.0
2022-03-24 14:00:00,-0.0058695901445283,0.0
2022-03-24 15:00:00,0.0062150640473201,1.0
2022-03-24 16:00:00,-0.0055589962704797,0.0
2022-03-25 10:00:00,0.001552771300493,1.0
2022-03-25 11:00:00,0.0046512101047722,1.0
2022-03-25 12:00:00,-0.00308649025027,0.0
2022-03-25 13:00:00,-0.0003095455656151,0.0
2022-03-25 14:00:00,-0.0018582028984137,0.0
2022-03-25 15:00:00,0.0012411081630616,1.0
2022-03-25 16:00:00,-0.0241710776442785,0.0
2022-03-28 10:00:00,0.0022229182385837,1.0
2022-03-28 11:00:00,0.0041191720632163,1.0
2022-03-28 12:00:00,0.0050489064283907,1.0
2022-03-28 13:00:00,-0.0053375219547203,0.0
2022-03-28 14:00:00,-0.0003156637874212,0.0
2022-03-28 15:00:00,-0.0069466154980899,0.0
2022-03-28 16:00:00,0.0254371770319083,1.0
2022-03-29 10:00:00,0.0040310408717902,1.0
2022-03-29 11:00:00,-0.0046325361621625,0.0
2022-03-29 12:00:00,-0.0049643142936578,0.0
2022-03-29 13:00:00,0.0040536660228349,1.0
2022-03-29 14:00:00,0.003105542600986,1.0
2022-03-29 15:00:00,0.0024768369332619,1.0
2022-03-29 16:00:00,0.0046324183518742,1.0
2022-03-30 10:00:00,0.0076852139373306,1.0
2022-03-30 11:00:00,-0.0018303099703482,0.0
2022-03-30 12:00:00,-0.0012225218225857,0.0
2022-03-30 13:00:00,0.0015299644000501,1.0
2022-03-30 14:00:00,0.0015276271848407,1.0
2022-03-30 15:00:00,0.0048810205421105,1.0
2022-03-30 16:00:00,-0.003035776511539,0.0
2022-03-31 10:00:00,0.0070036401086375,1.0
2022-03-31 11:00:00,0.0015119213039598,1.0
2022-03-31 12:00:00,0.0015096388488229,1.0
2022-03-31 13:00:00,0.0102502312739409,1.0
2022-03-31 14:00:00,-0.0050730581157945,0.0
2022-03-31 15:00:00,0.0011997875028275,1.0
2022-03-31 16:00:00,0.0059916344080197,1.0
2022-04-01 10:00:00,-0.0014890723356533,0.0
2022-04-01 11:00:00,-0.0050700320648469,0.0
2022-04-01 12:00:00,0.0029975561238468,1.0
2022-04-01 13:00:00,-0.0092647210722013,0.0
2022-04-01 14:00:00,-0.0009050555841066,0.0
2022-04-01 15:00:00,-0.0021135174239643,0.0
2022-04-01 16:00:00,-0.0118002843767425,0.0
2022-04-04 10:00:00,-0.0018371516708922,0.0
2022-04-04 11:00:00,-0.0033741349939514,0.0
2022-04-04 12:00:00,0.00123105874927,1.0
2022-04-04 13:00:00,0.0003074742270459,1.0
2022-04-04 14:00:00,0.0064535672576595,1.0
2022-04-04 15:00:00,0.0,0.0
2022-04-04 16:00:00,0.0045801992634779,1.0
2022-04-05 10:00:00,-0.0103343506631891,0.0
2022-04-05 11:00:00,0.001228412135845,1.0
2022-04-05 12:00:00,0.0006135110030618,1.0
2022-04-05 13:00:00,-0.001839287570764,0.0
2022-04-05 14:00:00,-0.0003071909032127,0.0
2022-04-05 15:00:00,-0.0039938885149717,0.0
2022-04-05 16:00:00,-0.0086366068818931,0.0
2022-04-06 10:00:00,0.0074673827947893,1.0
2022-04-06 11:00:00,-0.0012353586846151,0.0
2022-04-06 12:00:00,0.0034013794011302,1.0
2022-04-06 13:00:00,-0.0043143108276387,0.0
